model,iterations,mutation_models,Output_difference_PyTorch_TensorFlow
lenet5_fashion,98,lenet5-fashion-mnist_origin-MDims1-MDtype15-MDtype16-NLAll47-NLAll61-LMerg77_98,
lenet5_fashion,99,lenet5-fashion-mnist_origin-MDims1-MDtype15-MDtype16-Edge42-MDtype56_99,
lenet5_fashion,100,lenet5-fashion-mnist_origin-MDims0-MParam4-MParam14_100,2.849348561539955e-07
vgg16,1,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-SpecialI72_1,0.0
vgg16,2,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-LMerg29_2,0.0002147701407011482
vgg16,3,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-MShape18-MDims79_3,0.0004415944422362372
vgg16,4,vgg16-imagenet_origin-MDtype0-Edge1-MShape2-LMerg47-LMerg83_4,3.019775544998993e-05
vgg16,5,vgg16-imagenet_origin-MDtype0-Edge1-MShape2-LMerg47_5,8.084879209491191e-05
vgg16,6,vgg16-imagenet_origin-MParam7-LMerg64_6,1.246272073984755e-06
vgg16,7,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll98_7,1.246272073984755e-06
vgg16,8,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28_8,1.246272073984755e-06
vgg16,9,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-Edge42_9,0.0001191328552607729
vgg16,10,vgg16-imagenet_origin-MDtype0-Edge1-MDims3-NLAll9-Edge20-MParam51_10,0.0002098738004860934
vgg16,11,vgg16-imagenet_origin-MDtype0-Edge1-MDims3-NLAll9-Edge20_11,0.000102890822745394
vgg16,12,vgg16-imagenet_origin-NLAll52-MParam65-MDims80_12,0.000102890822745394
vgg16,13,vgg16-imagenet_origin-NLAll5-MDtype34_13,0.000102890822745394
vgg16,14,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16_14,0.0001846773770921573
vgg16,15,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MParam40-MDtype41-MDtype44-NLAll53_15,0.0001846773770921573
vgg16,16,vgg16-imagenet_origin-LMerg4-MParam63-SpecialI76_16,0.0001846773770921573
vgg16,17,vgg16-imagenet_origin-SpecialI8-NLAll82-NLAll97_17,
vgg16,18,vgg16-imagenet_origin-NLAll5-MDims6_18,
vgg16,19,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-MShape18_19,4.558729483505886e-05
vgg16,20,vgg16-imagenet_origin-NLAll5-MDims6-MParam61-MDtype67-MDtype68_20,4.558729483505886e-05
vgg16,21,vgg16-imagenet_origin-SpecialI8-NLAll82_21,
vgg16,22,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-MShape90_22,
vgg16,23,vgg16-imagenet_origin-SpecialI8_23,
vgg16,24,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-MDims31-MDims37-LMerg58_24,0.0
vgg16,25,vgg16-imagenet_origin-NLAll5-LMerg21_25,0.0
vgg16,26,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MDtype36_26,0.0
vgg16,27,vgg16-imagenet_origin-NLAll52_27,0.0
vgg16,28,vgg16-imagenet_origin-MDtype0-Edge1-MDims3_28,0.0001153278717538342
vgg16,29,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-LMerg29-MDtype60_29,0.0001629564258109895
vgg16,30,vgg16-imagenet_origin-MParam7-MDims11-NLAll12_30,1.316357948155655e-05
vgg16,31,vgg16-imagenet_origin-MDtype0-Edge1-MShape2-LMerg47-MDims49_31,0.0001893070748337777
vgg16,32,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19_32,0.0001000005960918315
vgg16,33,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MParam40_33,0.0004335399098636117
vgg16,34,vgg16-imagenet_origin-MDtype0-Edge1-MDims3-NLAll9-MShape10_34,0.000117847703222651
vgg16,35,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MParam40-MDtype41-MDtype44-NLAll53-MParam73-MShape84_35,0.000117847703222651
vgg16,36,vgg16-imagenet_origin-MDtype0-Edge1-MDims3-NLAll9-Edge20-MShape38_36,0.0001345510872852174
vgg16,37,vgg16-imagenet_origin-MDtype0_37,8.682920480396206e-07
vgg16,38,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-MDims31-MParam59_38,0.0
vgg16,39,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-Edge42-MDtype88_39,0.0
vgg16,40,vgg16-imagenet_origin-LMerg4_40,1.343720413160554e-06
vgg16,41,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-Edge42-MDtype88-LMerg92_41,1.343720413160554e-06
vgg16,42,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MShape26_42,1.343720413160554e-06
vgg16,43,vgg16-imagenet_origin-NLAll5_43,1.343720413160554e-06
vgg16,44,vgg16-imagenet_origin-MDtype0-Edge1-MDims3-NLAll9-Edge20-NLAll25_44,0.0001933535404532449
vgg16,45,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MParam40-MDtype41-MDtype44-NLAll71_45,0.0001933535404532449
vgg16,46,vgg16-imagenet_origin-MDtype0-Edge1-MDims3-NLAll9-MParam46-Edge95_46,0.0001386173389619216
vgg16,47,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-MDims31-MDims37_47,0.0
vgg16,48,vgg16-imagenet_origin-MParam7_48,9.842214900857016e-07
vgg16,49,vgg16-imagenet_origin-MParam7-MDims11-LMerg27_49,4.640385000698188e-07
vgg16,50,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13_50,5.177007096790476e-05
vgg16,51,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MShape77_51,0.0004200643570584361
vgg16,52,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-MDims31_52,0.0
vgg16,53,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23_53,0.0
vgg16,54,vgg16-imagenet_origin-MDtype0-Edge1-MDims3-NLAll9_54,2.635655278027116e-05
vgg16,55,vgg16-imagenet_origin-MParam7-MDims11-Edge22_55,0.0003985549474236905
vgg16,56,vgg16-imagenet_origin-NLAll5-MDims6-MParam61-MDtype67_56,0.0003985549474236905
vgg16,57,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MShape26-MDtype85_57,0.0003985549474236905
vgg16,58,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-MDims31-MParam59-Edge86_58,0.001141477492637932
vgg16,59,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17_59,3.291623560031098e-05
vgg16,60,vgg16-imagenet_origin-NLAll5-MDtype34-MDtype62_60,3.291623560031098e-05
vgg16,61,vgg16-imagenet_origin-MParam7-Edge39_61,0.0002302583934579161
vgg16,62,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-SpecialI30_62,0.0002302583934579161
vgg16,63,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-LMerg93_63,3.310956557811551e-06
vgg16,64,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MDtype36-NLAll87_64,3.310956557811551e-06
vgg16,65,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-Edge45-NLAll57_65,3.310956557811551e-06
vgg16,66,vgg16-imagenet_origin_66,7.539087079067031e-07
vgg16,67,vgg16-imagenet_origin-MParam7-MDims11_67,1.054779470877065e-06
vgg16,68,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-Edge45_68,0.0001485291982135095
vgg16,69,vgg16-imagenet_origin-MDtype0-SpecialI48_69,
vgg16,70,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-MShape18-MDtype33_70,1.498467133842496e-05
vgg16,71,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MShape56_71,0.0001168434155260911
vgg16,72,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MParam40-MDtype41_72,0.0001168434155260911
vgg16,73,vgg16-imagenet_origin-NLAll52-MParam65-MShape70_73,0.0001168434155260911
vgg16,74,vgg16-imagenet_origin-MDtype0-Edge1-MShape2_74,0.0001316447778663132
vgg16,75,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-LMerg29-SpecialI69_75,
vgg16,76,vgg16-imagenet_origin-NLAll5-MDtype34-LMerg50-LMerg54_76,
vgg16,77,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-MShape18-MDims75_77,6.017652367518167e-06
vgg16,78,vgg16-imagenet_origin-MDims32_78,9.780955174676365e-07
vgg16,79,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-MDims31-MParam59-LMerg94_79,0.0
vgg16,80,vgg16-imagenet_origin-NLAll5-MDims6-MParam61_80,0.0
vgg16,81,vgg16-imagenet_origin-MDtype0-Edge1-MDims3-NLAll9-MParam46_81,9.522529353489517e-05
vgg16,82,vgg16-imagenet_origin-NLAll52-MParam65_82,9.522529353489517e-05
vgg16,83,vgg16-imagenet_origin-LMerg4-MParam63_83,9.522529353489517e-05
vgg16,84,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MDtype36-NLAll91_84,9.522529353489517e-05
vgg16,85,vgg16-imagenet_origin-NLAll5-MDtype34-LMerg50_85,9.522529353489517e-05
vgg16,86,vgg16-imagenet_origin-NLAll52-Edge78_86,9.522529353489517e-05
vgg16,87,vgg16-imagenet_origin-MParam7-MDims15_87,1.447419720079779e-06
vgg16,88,vgg16-imagenet_origin-NLAll5-LMerg74_88,1.447419720079779e-06
vgg16,89,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MParam40-MDtype41-MDtype44_89,1.447419720079779e-06
vgg16,90,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-Edge42-MDtype88-MDtype89_90,1.447419720079779e-06
vgg16,91,vgg16-imagenet_origin-MDtype0-Edge1_91,0.0009448800742575258
vgg16,92,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-MParam16-Edge19-MParam40-MDtype41-MDtype44-NLAll53-MParam73_92,0.0009448800742575258
vgg16,93,vgg16-imagenet_origin-MParam7-MDims11-NLAll12-LMerg13-NLAll17-NLAll23-MParam28-MDims31-NLAll55_93,0.0
inceptionv3,1,inception.v3-imagenet_origin-MDtype1-LMerg56_1,0.004476333037018776
inceptionv3,2,inception.v3-imagenet_origin-MDtype1-LMerg56-MDtype61_2,0.004476333037018776
inceptionv3,3,inception.v3-imagenet_origin-SpecialI0-MParam40_3,0.004476333037018776
inceptionv3,4,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-MDtype17-Edge22-MParam27-Edge28-MDtype83_4,0.004476333037018776
inceptionv3,5,inception.v3-imagenet_origin-MDtype1-Edge12-Edge37-MShape41_5,0.728555116802454
inceptionv3,6,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-MDtype17-Edge22-MParam27-MDims58_6,0.728555116802454
inceptionv3,7,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-MDims10-NLAll68_7,0.728555116802454
inceptionv3,8,inception.v3-imagenet_origin-MDtype1-Edge5_8,0.03426219313405454
inceptionv3,9,inception.v3-imagenet_origin-SpecialI0-NLAll14-MDims18-MParam42-MDtype95_9,0.03426219313405454
inceptionv3,10,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-Edge7-Edge45-NLAll65-Edge66-Edge96_10,0.03426219313405454
inceptionv3,11,inception.v3-imagenet_origin-SpecialI0-NLAll14-MDtype21_11,0.03426219313405454
inceptionv3,12,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-MDims30-MDtype35_12,0.03426219313405454
inceptionv3,13,inception.v3-imagenet_origin-SpecialI0-MParam40-MShape73_13,0.03426219313405454
inceptionv3,14,inception.v3-imagenet_origin-MDtype1-MParam20-LMerg26_14,0.03426219313405454
inceptionv3,15,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-NLAll9_15,0.03426219313405454
inceptionv3,16,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-NLAll9-LMerg50_16,0.03426219313405454
inceptionv3,17,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-MParam75_17,0.03426219313405454
inceptionv3,18,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-Edge7-SpecialI54_18,0.03426219313405454
inceptionv3,19,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-MDtype19-LMerg38-MDtype48_19,0.03426219313405454
inceptionv3,20,inception.v3-imagenet_origin-SpecialI0-MShape3-MDtype15-NLAll25_20,0.03426219313405454
inceptionv3,21,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-MDtype19-LMerg39-NLAll63-Edge90_21,0.03426219313405454
inceptionv3,22,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-NLAll9-MDtype33_22,0.03426219313405454
inceptionv3,23,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-MDims10_23,0.03426219313405454
inceptionv3,24,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-NLAll9-MDims51_24,0.03426219313405454
inceptionv3,25,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-Edge7-Edge45_25,0.03426219313405454
inceptionv3,26,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-Edge7-Edge45-NLAll65_26,0.03426219313405454
inceptionv3,27,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-MDtype19-LMerg39_27,0.03426219313405454
inceptionv3,28,inception.v3-imagenet_origin-SpecialI0-MShape3-MDtype15-NLAll25-MDtype43_28,0.03426219313405454
inceptionv3,29,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-MDtype19-LMerg39-NLAll63_29,0.03426219313405454
inceptionv3,30,inception.v3-imagenet_origin-SpecialI0-MShape3-MShape87_30,0.03426219313405454
inceptionv3,31,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-Edge7-Edge45-NLAll65-Edge66_31,0.03426219313405454
inceptionv3,32,inception.v3-imagenet_origin-SpecialI0-NLAll14-Edge29-MDims57_32,0.03426219313405454
inceptionv3,33,inception.v3-imagenet_origin-SpecialI0-NLAll14-MDims18_33,0.03426219313405454
inceptionv3,34,inception.v3-imagenet_origin-MDtype1-MParam20-LMerg26-NLAll70-MDtype71-MDims74_34,0.03426219313405454
inceptionv3,35,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-MDtype17_35,0.03426219313405454
inceptionv3,36,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-NLAll16-NLAll80_36,0.03426219313405454
inceptionv3,37,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-MDims10-SpecialI47_37,0.03426219313405454
inceptionv3,38,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-MDtype19-LMerg39-MDtype53_38,0.03426219313405454
inceptionv3,39,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13-MDtype19-LMerg38_39,0.03426219313405454
inceptionv3,40,inception.v3-imagenet_origin-MDtype1-MParam20-LMerg26-NLAll70_40,0.03426219313405454
inceptionv3,41,inception.v3-imagenet_origin-SpecialI0-NLAll14-NLAll88_41,0.03426219313405454
inceptionv3,42,inception.v3-imagenet_origin-SpecialI0-MShape3-MDtype15-LMerg55-MDtype79_42,0.03426219313405454
inceptionv3,43,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-MDtype17-Edge22-MParam27-Edge28-NLAll49-NLAll92_43,0.03426219313405454
inceptionv3,44,inception.v3-imagenet_origin-MDtype1-MDtype2-MDims13_44,0.03426219313405454
inceptionv3,45,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-NLAll9-MDims51-MDtype81_45,0.03426219313405454
inceptionv3,46,inception.v3-imagenet_origin-SpecialI0-MShape3-MDtype15-NLAll25-MDtype60_46,0.03426219313405454
inceptionv3,47,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-NLAll9-MDims51-NLAll67_47,0.03426219313405454
inceptionv3,48,inception.v3-imagenet_origin-MDtype1-MDtype2-NLAll6-Edge7-Edge45-NLAll65-MDtype94_48,0.03426219313405454
vgg19,1,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MDims26-MParam89_1,-1.0
vgg19,2,vgg19-imagenet_origin-MDtype0-MDims2-Edge6-SpecialI16-MParam97_2,-1.0
vgg19,3,vgg19-imagenet_origin-MDtype0-MDims2-MParam5-MParam43-MShape94_3,-1.0
vgg19,4,vgg19-imagenet_origin-MParam1-Edge29-NLAll47-NLAll93_4,-1.0
vgg19,5,vgg19-imagenet_origin-MParam1-Edge29_5,0.0007277833283296786
vgg19,6,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MDims26_6,0.0007277833283296786
vgg19,7,vgg19-imagenet_origin-MDtype0-MDims10-MParam25_7,0.0007277833283296786
vgg19,8,vgg19-imagenet_origin-MParam1-MDims3-LMerg23-MDims52_8,0.0002925945443621458
vgg19,9,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MDims26-MDims48-MParam61-LMerg62_9,0.0002925945443621458
vgg19,10,vgg19-imagenet_origin-MParam1-MDims3-LMerg23_10,5.916240475301038e-07
vgg19,11,vgg19-imagenet_origin-MDtype0-LMerg36-MDtype77_11,5.916240475301038e-07
vgg19,12,vgg19-imagenet_origin-MDtype0-MDims2-MDims27_12,5.916240475301038e-07
vgg19,13,vgg19-imagenet_origin-MParam1-MDims3-MParam96_13,9.211280627141605e-07
vgg19,14,vgg19-imagenet_origin-MDtype0-MDims10_14,9.211280627141605e-07
vgg19,15,vgg19-imagenet_origin-MDtype0-MDims2-Edge6-SpecialI16_15,9.211280627141605e-07
vgg19,16,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MDims26-MDims48-MDims75-MDtype95_16,9.211280627141605e-07
vgg19,17,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MDtype21-MDtype76_17,9.211280627141605e-07
vgg19,18,vgg19-imagenet_origin-MParam1_18,5.516801131477678e-07
vgg19,19,vgg19-imagenet_origin-MDtype0-MDims2-NLAll60_19,5.516801131477678e-07
vgg19,20,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-NLAll46-SpecialI67_20,5.516801131477678e-07
vgg19,21,vgg19-imagenet_origin-MDtype0-MDims2-NLAll60-MDtype78_21,5.516801131477678e-07
vgg19,22,vgg19-imagenet_origin-MParam1-MDims3-LMerg23-MDtype30_22,4.024609339126073e-07
vgg19,23,vgg19-imagenet_origin-MDtype0-MDims2-NLAll13-NLAll31-LMerg70_23,4.024609339126073e-07
vgg19,24,vgg19-imagenet_origin-MDtype0-MDims2-MParam8-Edge32_24,4.024609339126073e-07
vgg19,25,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-MDtype35_25,4.024609339126073e-07
vgg19,26,vgg19-imagenet_origin-MDtype0-MShape14_26,4.024609339126073e-07
vgg19,27,vgg19-imagenet_origin-MDtype0_27,4.024609339126073e-07
vgg19,28,vgg19-imagenet_origin-MDtype0-MDims2-MParam8-Edge64_28,4.024609339126073e-07
vgg19,29,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-MDtype34_29,0.0003086124488618225
vgg19,30,vgg19-imagenet_origin-MParam1-Edge29-MDtype44_30,0.0004318419360060943
vgg19,31,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MDtype21-LMerg22-LMerg99_31,0.0004318419360060943
vgg19,32,vgg19-imagenet_origin_32,7.111446436169899e-07
vgg19,33,vgg19-imagenet_origin-MDtype0-MDims2-SpecialI17_33,7.111446436169899e-07
vgg19,34,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MParam20-MParam49_34,7.111446436169899e-07
vgg19,35,vgg19-imagenet_origin-MParam1-MDtype45_35,5.320061049474134e-07
vgg19,36,vgg19-imagenet_origin-MParam1-MDims3-Edge87_36,0.0001752500293150661
vgg19,37,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MParam68_37,0.0001752500293150661
vgg19,38,vgg19-imagenet_origin-MParam1-MDims3-LMerg23-MParam98_38,5.547859380783393e-07
vgg19,39,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MParam20-Edge73_39,5.547859380783393e-07
vgg19,40,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MShape37-NLAll82_40,5.547859380783393e-07
vgg19,41,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MDtype21-LMerg22_41,5.547859380783393e-07
vgg19,42,vgg19-imagenet_origin-MDtype0-MDims2-NLAll13_42,5.547859380783393e-07
vgg19,43,vgg19-imagenet_origin-MDtype0-MDims10-MParam25-SpecialI84_43,5.547859380783393e-07
vgg19,44,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MDims26-MDims48-MDims75_44,5.547859380783393e-07
vgg19,45,vgg19-imagenet_origin-MDtype0-MDims2-NLAll13-NLAll31-LMerg70-Edge71_45,5.547859380783393e-07
vgg19,46,vgg19-imagenet_origin-MParam1-MDims3_46,5.299882097631325e-07
vgg19,47,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MDtype21-LMerg22-NLAll72-NLAll91_47,5.299882097631325e-07
vgg19,48,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MDims26-MDims48-MParam61_48,5.299882097631325e-07
vgg19,49,vgg19-imagenet_origin-MDtype0-MDims10-Edge12_49,5.299882097631325e-07
vgg19,50,vgg19-imagenet_origin-MDtype4-NLAll9_50,5.299882097631325e-07
vgg19,51,vgg19-imagenet_origin-MDtype0-MDims2-MParam5-MParam43-MDims59_51,5.299882097631325e-07
vgg19,52,vgg19-imagenet_origin-Edge11_52,0.0001385992596283359
vgg19,53,vgg19-imagenet_origin-MDtype0-MDims2-MParam5-MParam43_53,0.0001385992596283359
vgg19,54,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MDtype21-MDtype76-MParam92_54,0.0001385992596283359
vgg19,55,vgg19-imagenet_origin-MDtype0-MDims2-MParam7_55,0.0001385992596283359
vgg19,56,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-Edge18_56,0.0001385992596283359
vgg19,57,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MShape37-Edge79_57,0.0001385992596283359
vgg19,58,vgg19-imagenet_origin-Edge11-MDims51_58,0.0001248996614435782
vgg19,59,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24_59,0.0001248996614435782
vgg19,60,vgg19-imagenet_origin-MDtype0-MDims2-NLAll13-NLAll31_60,0.0001248996614435782
vgg19,61,vgg19-imagenet_origin-MDtype0-LMerg36_61,0.0001248996614435782
vgg19,62,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MParam20_62,0.0001248996614435782
vgg19,63,vgg19-imagenet_origin-MDtype0-MDims2-Edge6-MShape33_63,0.0001248996614435782
vgg19,64,vgg19-imagenet_origin-MParam1-MDims3-LMerg23-Edge83_64,0.0001878750507557925
vgg19,65,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MDtype21_65,0.0001878750507557925
vgg19,66,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MParam20-MParam49-LMerg57_66,0.0001878750507557925
vgg19,67,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-MDtype35-SpecialI88_67,0.0001878750507557925
vgg19,68,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15_68,0.0001878750507557925
vgg19,69,vgg19-imagenet_origin-MDtype4-MDims19_69,5.069586173078733e-07
vgg19,70,vgg19-imagenet_origin-MDtype0-MDims2-Edge6-SpecialI16-LMerg42_70,5.069586173078733e-07
vgg19,71,vgg19-imagenet_origin-MDtype0-MDims2-Edge6-SpecialI16-Edge74_71,5.069586173078733e-07
vgg19,72,vgg19-imagenet_origin-MDtype0-MDims2-MParam7-NLAll15-MDtype21-LMerg22-NLAll72_72,5.069586173078733e-07
vgg19,73,vgg19-imagenet_origin-MDtype4_73,3.534483354883378e-07
vgg19,74,vgg19-imagenet_origin-MDtype0-MDims2-MParam5_74,3.534483354883378e-07
vgg19,75,vgg19-imagenet_origin-MDtype4-NLAll9-MDtype24-MShape37-MDims58-Edge85_75,3.534483354883378e-07
vgg19,76,vgg19-imagenet_origin-MDtype0-MDims2_76,3.534483354883378e-07
vgg19,77,vgg19-imagenet_origin-MDtype0-MDims2-NLAll81_77,3.534483354883378e-07
vgg19,78,vgg19-imagenet_origin-MParam1-MDims3-LMerg23-MDtype30-Edge40-MShape66_78,0.0001293821396757266
vgg19,79,vgg19-imagenet_origin-MParam1-MDims3-LMerg23-Edge86_79,0.0002309337710784121
resnet50,1,resnet50-imagenet_origin-Edge2-NLAll8_1,0.6763525865972042
resnet50,2,resnet50-imagenet_origin-Edge2-NLAll4-MDtype12-LMerg27_2,0.6763525865972042
resnet50,3,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9-NLAll37_3,0.6763525865972042
resnet50,4,resnet50-imagenet_origin-Edge2-NLAll4-MDtype12-NLAll16_4,0.8865800648927689
resnet50,5,resnet50-imagenet_origin-LMerg1-Edge11-MParam18-NLAll85_5,0.8865800648927689
resnet50,6,resnet50-imagenet_origin-LMerg1-LMerg17_6,0.8865800648927689
resnet50,7,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9_7,0.8865800648927689
resnet50,8,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll44-MDims61_8,0.8865800648927689
resnet50,9,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll46-MParam59-NLAll69_9,0.8865800648927689
resnet50,10,resnet50-imagenet_origin-Edge2-NLAll57_10,0.8865800648927689
resnet50,11,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-MDtype67_11,
resnet50,12,resnet50-imagenet_origin-LMerg1-Edge11-MDtype79_12,
resnet50,13,resnet50-imagenet_origin-MDims13-LMerg53_13,
resnet50,14,resnet50-imagenet_origin-Edge2-NLAll4-MDtype12-LMerg27-MDtype87_14,
resnet50,15,resnet50-imagenet_origin-MDtype29-MDims74_15,0.0
resnet50,16,resnet50-imagenet_origin-MDtype29_16,0.0
resnet50,17,resnet50-imagenet_origin-LMerg1-Edge14-MDtype19_17,0.0
resnet50,18,resnet50-imagenet_origin-Edge2-NLAll4-MParam6-SpecialI7-MShape38-NLAll46_18,0.0
resnet50,19,resnet50-imagenet_origin-Edge2-NLAll3-MDtype9-LMerg36-NLAll60_19,0.0
resnet50,20,resnet50-imagenet_origin-Edge2-NLAll4-MDtype5_20,0.0
resnet50,21,resnet50-imagenet_origin-LMerg1-Edge11-MParam18_21,0.0
resnet50,22,resnet50-imagenet_origin-MDims0_22,0.008491007552748897
