model_name,iterations,Output_Distance_ms_PyTorch,Output_Distance_PyTorch_ONNX,Output_Distance_ms_ONNX
vgg16,88,2.6039436,-100.0,-100.0
vgg16,92,6.1897135,-100.0,-100.0
vgg16,96,6.229209,-100.0,-100.0
vgg16,100,5.9239297,-100.0,-100.0
resnet50,4,4.755221,4.246286,7.2418137
resnet50,8,4.609774,4.434367,7.176352
resnet50,12,4.491582,3.8048797,6.8204117
resnet50,16,4.0309258,3.2762368,3.419099
resnet50,20,4.0460777,2.0555673,3.1125746
resnet50,24,4.20722,2.4220612,2.457849
resnet50,28,4.461815,2.8357341,5.0504107
resnet50,32,22.811123,3.3583293,22.578278
resnet50,36,1576.2999,5.2290545,1576.6512
resnet50,40,3729.2427,6.689163,3729.8484
resnet50,44,8807.298,6.5229745,8809.704
resnet50,48,54.38695,7.9459143,56.286144
resnet50,52,10.638173,14.239723,19.146545
resnet50,56,137.58618,22.209682,140.41403
resnet50,60,34.080727,7.7999773,34.710228
resnet50,64,40.615692,7.605429,42.004917
resnet50,68,35.216194,8.557321,35.785927
resnet50,72,28.331097,17.73337,26.746572
resnet50,76,38.42305,17.584547,35.49122
resnet50,80,35.2353,10.781179,31.99474
resnet50,84,64.44481,21.033936,65.05794
resnet50,88,51.073418,24.798882,51.661926
resnet50,92,62.01072,15.230969,62.3985
resnet50,96,52.591747,8.871282,49.89584
resnet50,100,66.07285,11.423263,72.212326
deeplabv3,4,2.829148,-100.0,-100.0
deeplabv3,8,2.7396796,-100.0,-100.0
deeplabv3,12,2.69437,-100.0,-100.0
deeplabv3,16,1.9039476,-100.0,-100.0
deeplabv3,20,1.576966,-100.0,-100.0
deeplabv3,24,4.5715795,-100.0,-100.0
deeplabv3,28,4.570596,-100.0,-100.0
deeplabv3,32,999.8109,-100.0,-100.0
deeplabv3,36,999.6801,-100.0,-100.0
deeplabv3,40,998.9258,-100.0,-100.0
deeplabv3,44,184.23756,-100.0,-100.0
deeplabv3,48,108.43528,-100.0,-100.0
deeplabv3,52,0.24138205,-100.0,-100.0
deeplabv3,56,0.17952918,-100.0,-100.0
deeplabv3,60,0.12072627,-100.0,-100.0
deeplabv3,64,0.12048637,-100.0,-100.0
deeplabv3,68,0.13184601,-100.0,-100.0
deeplabv3,72,0.17787316,-100.0,-100.0
deeplabv3,76,0.2099563,-100.0,-100.0
deeplabv3,80,0.11005565,-100.0,-100.0
deeplabv3,84,0.11090769,-100.0,-100.0
deeplabv3,88,0.123473324,-100.0,-100.0
deeplabv3,92,0.08232421,-100.0,-100.0
deeplabv3,96,0.08013809,-100.0,-100.0
deeplabv3,100,0.083179206,-100.0,-100.0
ssimae,4,9.1514434e-05,0.20511283,0.20511834
ssimae,8,7.589697e-05,0.14062425,0.14064269
ssimae,12,9.110908e-05,0.13543057,0.13543674
ssimae,16,5.9137612e-05,0.090848185,0.09084105
ssimae,20,5.7466423e-09,3.94847e-06,3.944668e-06
ssimae,24,0.0,5.957933e-08,5.957933e-08
ssimae,28,0.0,5.957448e-08,5.957448e-08
ssimae,32,8.957613e-09,7.50077e-08,7.87439e-08
ssimae,36,8.2496204e-05,5.8597532e-08,8.2552724e-05
ssimae,40,0.00011138537,3.036424e-07,0.000111536596
ssimae,44,8.413243e-05,1.00283614e-07,8.421498e-05
ssimae,48,3.5128865e-05,8.544703e-08,3.519366e-05
ssimae,52,1.4543634e-05,5.802167e-08,1.4600327e-05
ssimae,56,4.9484803e-05,5.98302e-08,4.9541402e-05
ssimae,60,4.949552e-05,5.953886e-08,4.9552105e-05
ssimae,64,0.00018082828,5.8861435e-08,0.00018088467
ssimae,68,0.0001707952,7.861551e-08,0.00017085724
ssimae,72,0.03125636,4.8487864e-06,0.031258017
ssimae,76,0.031386197,4.733794e-06,0.031387355
ssimae,80,0.031386197,4.7338162e-06,0.031387355
ssimae,84,6.4900174e-05,1.343213e-07,6.4967804e-05
ssimae,88,7.774031e-05,1.4141915e-07,7.7784636e-05
ssimae,92,2.2911307e-05,8.5949374e-08,2.296929e-05
ssimae,96,2.2203827e-05,8.188135e-08,2.2264401e-05
ssimae,100,2.2237231e-05,8.479916e-08,2.2296348e-05
textcnn,4,0.10960537,-100.0,-100.0
textcnn,8,0.1783477,-100.0,-100.0
textcnn,12,0.10397914,-100.0,-100.0
textcnn,16,0.047081918,-100.0,-100.0
textcnn,20,0.1480794,-100.0,-100.0
textcnn,24,0.12391609,-100.0,-100.0
textcnn,28,0.05534342,-100.0,-100.0
textcnn,32,6.312212,-100.0,-100.0
textcnn,36,16.735168,-100.0,-100.0
textcnn,40,131.22852,-100.0,-100.0
textcnn,44,157.02551,-100.0,-100.0
textcnn,48,92.27103,-100.0,-100.0
textcnn,52,160.21588,-100.0,-100.0
textcnn,56,16.70221,-100.0,-100.0
textcnn,60,0.8090496,-100.0,-100.0
textcnn,64,371.50958,-100.0,-100.0
textcnn,68,199.59753,-100.0,-100.0
textcnn,72,514.5508,-100.0,-100.0
textcnn,76,99.22565,-100.0,-100.0
textcnn,80,550.5203,-100.0,-100.0
textcnn,84,200.55469,-100.0,-100.0
textcnn,88,93.14703,-100.0,-100.0
textcnn,92,442.08185,-100.0,-100.0
textcnn,96,11264.633,-100.0,-100.0
textcnn,100,466.17188,-100.0,-100.0
patchcore,4,0.0041791443,0.051854182,0.051943243
patchcore,8,0.0051240805,0.051095232,0.051886585
patchcore,12,,0.04285879,
patchcore,16,,9.400181e-06,
patchcore,20,,3.6399902e-05,
patchcore,24,,3.2947773e-05,
patchcore,28,,8.622631e-05,
patchcore,32,,0.00015574005,
patchcore,36,,2.5798785e-05,
patchcore,40,,2.5798785e-05,
patchcore,44,,2.5798785e-05,
patchcore,48,,4.984562e-05,
patchcore,52,,4.442824e-05,
patchcore,56,,1.49945e-05,
patchcore,60,,2.6989163e-05,
patchcore,64,,2.6989163e-05,
patchcore,68,,4.7225894e-05,
patchcore,72,,0.0001120105,
patchcore,76,,2.6977718e-06,
patchcore,80,,2.6977718e-06,
patchcore,84,,4.6179257e-06,
patchcore,88,,1.6624568e-06,
patchcore,92,,7.845576e-08,
patchcore,96,,6.438425e-08,
patchcore,100,,2.0765006e-07,
yolov3,4,0.36802524,-100.0,-100.0
yolov3,8,0.37358975,-100.0,-100.0
yolov3,12,0.37648916,-100.0,-100.0
yolov3,16,0.3647865,-100.0,-100.0
yolov3,20,0.36621094,-100.0,-100.0
yolov3,24,0.3577035,-100.0,-100.0
yolov3,28,0.35645223,-100.0,-100.0
yolov3,32,0.35295853,-100.0,-100.0
yolov3,36,0.34932673,-100.0,-100.0
yolov3,40,0.36076832,-100.0,-100.0
yolov3,44,0.364982,-100.0,-100.0
yolov3,48,0.35116673,-100.0,-100.0
yolov3,52,0.34942633,-100.0,-100.0
yolov3,56,0.37607187,-100.0,-100.0
yolov3,60,0.37746823,-100.0,-100.0
yolov3,64,0.3713662,-100.0,-100.0
yolov3,68,0.36171144,-100.0,-100.0
yolov3,72,0.091640174,-100.0,-100.0
yolov3,76,0.12038871,-100.0,-100.0
yolov3,80,0.11053176,-100.0,-100.0
yolov3,84,0.12377489,-100.0,-100.0
yolov3,88,0.12532558,-100.0,-100.0
yolov3,92,0.12507762,-100.0,-100.0
yolov3,96,0.12537879,-100.0,-100.0
yolov3,100,0.1267778,-100.0,-100.0
openpose,4,6.431964e-05,0.006727231,0.0067276
openpose,8,0.0005360816,0.24119513,0.24120173
openpose,12,0.001006692,0.24477129,0.24481894
openpose,16,0.00057570473,0.07603497,0.07618189
openpose,20,0.00057570473,0.07603497,0.07618189
openpose,24,0.2387199,0.09559491,0.26330635
openpose,28,0.23752995,0.09572502,0.2630184
openpose,32,0.00026491424,0.07815981,0.07829369
openpose,36,0.00026491424,0.07815981,0.07829369
