model_name,iterations,Output_Distance_ms_PyTorch,Output_Distance_PyTorch_ONNX,Output_Distance_ms_ONNX
textcnn,20,0.10790986,-100.0,-100.0
textcnn,25,0.21142262,-100.0,-100.0
textcnn,30,0.09281927,-100.0,-100.0
textcnn,35,0.1980117,-100.0,-100.0
textcnn,40,0.052295804,-100.0,-100.0
textcnn,45,0.073607445,-100.0,-100.0
textcnn,50,0.05420792,-100.0,-100.0
textcnn,55,0.148875,-100.0,-100.0
textcnn,60,0.20620662,-100.0,-100.0
textcnn,65,0.24249971,-100.0,-100.0
textcnn,70,0.06050253,-100.0,-100.0
textcnn,75,0.1732654,-100.0,-100.0
textcnn,80,0.242482,-100.0,-100.0
textcnn,85,0.2802279,-100.0,-100.0
textcnn,90,0.185471,-100.0,-100.0
textcnn,95,0.42378318,-100.0,-100.0
textcnn,100,0.08006996,-100.0,-100.0
SSDmobilenetv1,5,0.00020700591,0.4983769,0.49837247
SSDmobilenetv1,10,0.00015082069,0.4988981,0.49889427
SSDmobilenetv1,15,0.00016719937,0.49858353,0.4985852
SSDmobilenetv1,20,0.0001717972,0.4985012,0.49850202
SSDmobilenetv1,25,0.00013345013,0.49897245,0.49896792
SSDmobilenetv1,30,0.00014539136,0.498965,0.49896154
SSDmobilenetv1,35,0.00017572609,0.49834058,0.49833235
SSDmobilenetv1,40,0.00013678946,0.4990055,0.49900022
SSDmobilenetv1,45,0.00022260011,0.49846807,0.4984537
SSDmobilenetv1,50,0.00027758558,0.49821147,0.4982068
SSDmobilenetv1,55,0.00016543963,0.4981604,0.4981536
SSDmobilenetv1,60,0.00019535923,0.4981865,0.49818665
SSDmobilenetv1,65,0.00029567876,0.49826697,0.4982641
SSDmobilenetv1,70,0.00018063713,0.49812934,0.49812764
SSDmobilenetv1,75,0.0001882316,0.49859923,0.49859282
SSDmobilenetv1,80,0.000113951064,0.49933776,0.4993326
SSDmobilenetv1,85,0.00011586207,0.4992357,0.49922997
SSDmobilenetv1,90,0.00015067802,0.4986537,0.49864396
SSDmobilenetv1,95,0.00018888942,0.49819255,0.49818736
SSDmobilenetv1,100,0.00022657853,0.4976559,0.49764875
yolov3,5,0.36879492,-100.0,-100.0
yolov3,10,0.36907935,-100.0,-100.0
yolov3,15,0.36901394,-100.0,-100.0
yolov3,20,0.3668791,-100.0,-100.0
yolov3,25,0.36176437,-100.0,-100.0
yolov3,30,0.3615563,-100.0,-100.0
yolov3,35,0.3617521,-100.0,-100.0
yolov3,40,0.36337894,-100.0,-100.0
yolov3,45,0.36376286,-100.0,-100.0
yolov3,50,0.36383402,-100.0,-100.0
yolov3,55,0.363568,-100.0,-100.0
yolov3,60,0.36365062,-100.0,-100.0
yolov3,65,0.36187458,-100.0,-100.0
yolov3,70,0.36381105,-100.0,-100.0
yolov3,75,0.36423647,-100.0,-100.0
yolov3,80,0.36660755,-100.0,-100.0
yolov3,85,0.36746997,-100.0,-100.0
yolov3,90,0.36492938,-100.0,-100.0
yolov3,95,0.3643345,-100.0,-100.0
yolov3,100,0.36335725,-100.0,-100.0
ssimae,5,8.127704e-05,0.20158279,0.20161663
ssimae,10,9.247786e-05,0.19775666,0.19780713
ssimae,15,7.228113e-05,0.19886118,0.198891
ssimae,20,6.472675e-05,0.19158733,0.1916024
ssimae,25,6.3123865e-05,0.20206524,0.20204647
ssimae,30,6.1277344e-05,0.19608088,0.1960706
ssimae,35,5.775168e-05,0.19719975,0.19719756
ssimae,40,5.7997404e-05,0.2029276,0.2029248
ssimae,45,5.563133e-05,0.19915766,0.19916289
ssimae,50,5.381111e-05,0.19571143,0.19572152
ssimae,55,5.4801218e-05,0.19569828,0.19569437
ssimae,60,5.4520322e-05,0.18209063,0.18208753
ssimae,65,5.5303768e-05,0.18707974,0.18708403
ssimae,70,5.6860415e-05,0.18226837,0.18227512
ssimae,75,5.4206685e-05,0.18524422,0.1852494
ssimae,80,5.910122e-05,0.19166426,0.19167113
ssimae,85,4.967651e-05,0.1895892,0.18958712
ssimae,90,4.7723883e-05,0.18114917,0.18114258
ssimae,95,5.4250413e-05,0.1728677,0.17286472
ssimae,100,6.515102e-05,0.17627506,0.176279
openpose,5,2.9904814e-07,0.0030411892,0.0030412502
openpose,10,2.902562e-07,0.003029168,0.0030292266
openpose,15,3.838736e-06,0.00357398,0.0035736046
openpose,20,3.8218245e-06,0.0034777734,0.0034774486
openpose,25,3.8271187e-06,0.0034773962,0.0034770488
openpose,30,3.8601625e-06,0.0034772428,0.003476951
openpose,35,3.952677e-06,0.003474478,0.0034741405
openpose,40,3.974561e-06,0.003475324,0.0034749575
openpose,45,4.0814916e-06,0.0034949414,0.003494493
openpose,50,3.4748384e-06,0.0034418066,0.0034413459
openpose,55,3.6003494e-06,0.0034215704,0.00342122
openpose,60,3.5877097e-06,0.0034183355,0.0034179664
openpose,65,3.5998305e-06,0.0034141387,0.0034138355
openpose,70,4.095222e-06,0.0034068432,0.0034065654
openpose,75,3.9159045e-06,0.0034058858,0.003405512
openpose,80,3.9762645e-06,0.003384902,0.0033846344
openpose,85,4.012296e-06,0.0034076266,0.0034073403
openpose,90,9.16234e-06,0.0037027455,0.0037036568
openpose,95,6.0808657e-06,0.0042747054,0.004274738
openpose,100,5.85749e-06,0.0041067307,0.004106788
vgg16,5,3.0129526,4.5188856,2.8306746
vgg16,10,2.9277935,7.8262434,5.6315413
vgg16,15,2.9179723,9.622141,7.4376884
vgg16,20,2.8807921,10.297879,8.168451
vgg16,25,2.8690593,10.286528,8.206496
vgg16,30,2.863326,10.387515,8.212288
vgg16,35,2.868506,10.6441345,8.431683
vgg16,40,2.8164382,10.540013,8.32601
vgg16,45,2.7631376,10.356467,8.2873
vgg16,50,2.778269,10.170181,8.155995
vgg16,55,2.816186,10.207525,8.207207
vgg16,60,2.8255923,10.480241,8.4259405
vgg16,65,2.8540044,10.466579,8.375921
vgg16,70,2.893949,10.554623,8.451897
vgg16,75,2.88802,10.28842,8.285849
vgg16,80,2.8362978,10.492025,8.345589
vgg16,85,2.4968836,10.564427,8.556973
vgg16,90,2.4973216,10.747759,8.741108
vgg16,95,2.4899411,10.843874,8.855607
vgg16,100,2.5380054,10.721952,8.682399
